tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
25.136,-0.9019,0.1701,20.99,104,0.0,AVOID,0.094,0.0936,65.2932,66.2226,1.3506
25.152,-0.902,0.1701,19.43,104,0.0,AVOID,0.0948,0.094,65.3246,66.1849,1.3507
25.168,-0.902,0.1701,18.02,104,0.0,AVOID,0.0961,0.0945,65.356,66.1535,1.3507
25.184,-0.902,0.1701,16.6,104,0.0,AVOID,0.0989,0.0955,65.3874,66.1221,1.3507
25.2,-0.902,0.1701,15.18,104,0.0,AVOID,0.0932,0.095,65.4188,66.0907,1.3507
25.216,-0.902,0.1701,13.76,104,0.0,AVOID,0.0997,0.0961,65.4502,66.0593,1.3507
25.232,-0.902,0.1701,12.34,104,0.0,AVOID,0.1062,0.0984,65.4816,66.0279,1.3507
25.248,-0.902,0.1701,10.92,104,0.0,AVOID,0.1029,0.0995,65.513,65.9965,1.3507
25.264,-0.902,0.1701,9.5,104,0.0,AVOID,0.108,0.1015,65.5444,65.9651,1.3507
25.28,-0.902,0.1701,8.09,104,0.0,AVOID,0.1036,0.102,65.5758,65.9337,1.3507
25.296,-0.902,0.1701,6.67,104,0.0,AVOID,0.1071,0.1031,65.6072,65.9023,1.3507
25.312,-0.902,0.1701,4.96,104,0.0,AVOID,0.1066,0.1039,65.6448,65.8646,1.3507
25.328,-0.902,0.1701,3.55,104,0.0,AVOID,0.1101,0.1054,65.6762,65.8332,1.3507
25.344,-0.902,0.1701,2.13,104,0.0,AVOID,0.1138,0.1073,65.7076,65.8018,1.3507
25.36,-0.902,0.1701,0.71,104,0.0,AVOID,0.1165,0.1095,65.739,65.7704,1.3507
25.376,-0.902,0.1701,-0.71,104,0.0,AVOID,0.1219,0.1124,65.7704,65.739,1.3507
25.392,-0.902,0.1701,-2.13,104,0.0,AVOID,0.1302,0.1166,65.8018,65.7076,1.3507
25.408,-0.902,0.1701,-3.55,104,0.0,AVOID,0.1336,0.1205,65.8332,65.6762,1.3507
25.424,-0.902,0.1701,-4.96,104,0.0,AVOID,0.138,0.1246,65.8646,65.6448,1.3507
25.44,-0.902,0.1701,-3.55,104,0.0,AVOID,0.1324,0.1265,65.8332,65.6762,1.3507
25.456,-0.902,0.1701,-4.96,104,0.0,AVOID,0.1378,0.1291,65.8646,65.6448,1.3507
25.472,-0.902,0.1701,-6.38,104,0.0,FOLLOW_PATH,0.1377,0.1311,65.896,65.6134,1.3507
25.488,-0.902,0.1701,-6.38,104,0.0596,FOLLOW_PATH,0.1382,0.1328,65.896,65.6134,1.3507
25.504,-0.9017,0.17,-2.7,104,0.0597,FOLLOW_PATH,0.1262,0.131,65.827,65.7076,1.3509
25.52,-0.9015,0.17,0.99,104,0.0598,FOLLOW_PATH,0.1145,0.127,65.7579,65.8018,1.3512
25.536,-0.9012,0.17,4.4,104,0.0599,FOLLOW_PATH,0.1106,0.1229,65.6951,65.8898,1.3514
25.552,-0.901,0.1701,7.8,104,0.0599,FOLLOW_PATH,0.1049,0.1185,65.6323,65.9777,1.3517
25.568,-0.9007,0.1701,11.21,104,0.06,FOLLOW_PATH,0.1056,0.1153,65.5695,66.0656,1.352
25.584,-0.9004,0.1702,14.47,104,0.0601,FOLLOW_PATH,0.1002,0.1115,65.513,66.1535,1.3523
25.6,-0.9002,0.1703,17.59,104,0.0601,FOLLOW_PATH,0.0943,0.1073,65.4564,66.2352,1.3525
25.616,-0.8999,0.1703,20.71,104,0.0601,FOLLOW_PATH,0.0936,0.1039,65.3999,66.3168,1.3528
25.632,-0.8997,0.1704,23.55,104,0.0601,FOLLOW_PATH,0.0894,0.1003,65.3497,66.3922,1.3531
25.648,-0.8995,0.1705,26.53,104,0.0,AVOID,0.0862,0.0969,65.2932,66.4675,1.3533
25.664,-0.8995,0.1705,26.53,104,0.0,AVOID,0.0853,0.0941,65.2932,66.4675,1.3533
25.68,-0.8994,0.1706,24.97,104,0.0,AVOID,0.0863,0.0923,65.3308,66.4361,1.3533
25.696,-0.8994,0.1706,23.55,104,0.0,AVOID,0.0886,0.0914,65.3622,66.4047,1.3533
25.712,-0.8994,0.1706,22.13,104,0.0,AVOID,0.0905,0.0912,65.3936,66.3733,1.3533
25.728,-0.8994,0.1706,20.71,104,0.0,AVOID,0.0929,0.0916,65.425,66.3419,1.3533
25.744,-0.8994,0.1706,19.29,104,0.0,AVOID,0.0944,0.0922,65.4564,66.3105,1.3533
25.76,-0.8994,0.1706,17.87,104,0.0,AVOID,0.0945,0.0928,65.4878,66.2791,1.3533
25.776,-0.8994,0.1706,16.45,104,0.0,AVOID,0.0939,0.093,65.5192,66.2477,1.3533
25.792,-0.8995,0.1705,14.89,104,0.0,AVOID,0.0983,0.0943,65.5506,66.21,1.3534
25.808,-0.8995,0.1705,13.48,104,0.0,AVOID,0.0986,0.0953,65.582,66.1786,1.3534
25.824,-0.8995,0.1705,12.06,104,0.0,AVOID,0.1017,0.0968,65.6134,66.1472,1.3534
25.84,-0.8994,0.1705,10.5,104,0.0,AVOID,0.1055,0.0988,65.6511,66.1158,1.3534
25.856,-0.8994,0.1705,9.08,104,0.0,AVOID,0.1019,0.0995,65.6825,66.0844,1.3534
25.872,-0.8994,0.1705,7.66,104,0.0,AVOID,0.1059,0.101,65.7139,66.053,1.3534
25.888,-0.8994,0.1705,6.24,104,0.0,AVOID,0.1061,0.1022,65.7453,66.0216,1.3534
25.904,-0.8994,0.1705,4.82,104,0.0,AVOID,0.1078,0.1035,65.7767,65.9902,1.3534
25.92,-0.8994,0.1705,3.4,104,0.0,AVOID,0.1126,0.1056,65.8081,65.9588,1.3534
25.936,-0.8994,0.1705,1.99,104,0.0,AVOID,0.1113,0.107,65.8395,65.9274,1.3534
25.952,-0.8994,0.1705,0.57,104,0.0,AVOID,0.1128,0.1083,65.8709,65.896,1.3534
25.968,-0.8995,0.1705,-0.99,104,0.0,AVOID,0.1171,0.1104,65.9023,65.8584,1.3535
25.984,-0.8995,0.1705,-2.41,104,0.0,AVOID,0.1229,0.1133,65.9337,65.827,1.3535
26.0,-0.8995,0.1705,-3.83,104,0.0,AVOID,0.1276,0.1167,65.9651,65.7956,1.3535
26.016,-0.8994,0.1705,-5.39,104,0.0,AVOID,0.1359,0.1211,66.0028,65.7642,1.3536
26.032,-0.8994,0.1705,-6.81,104,0.0,AVOID,0.1412,0.1258,66.0342,65.7328,1.3536
26.048,-0.8994,0.1705,-5.39,104,0.0,AVOID,0.1383,0.1287,66.0028,65.7642,1.3536
26.064,-0.8995,0.1705,-3.83,104,0.0,AVOID,0.1326,0.1297,65.9651,65.7956,1.3536
26.08,-0.8994,0.1705,-5.39,104,0.0,FOLLOW_PATH,0.1356,0.131,66.0028,65.7642,1.3537
26.096,-0.8994,0.1705,-5.39,104,0.0602,FOLLOW_PATH,0.1377,0.1326,66.0028,65.7642,1.3537
26.112,-0.8992,0.1705,-1.42,104,0.0603,FOLLOW_PATH,0.1234,0.1302,65.9274,65.8646,1.354
26.128,-0.8989,0.1705,2.27,104,0.0604,FOLLOW_PATH,0.1118,0.1257,65.8584,65.9588,1.3542
26.144,-0.8987,0.1705,5.67,104,0.0605,FOLLOW_PATH,0.1073,0.1212,65.7956,66.0468,1.3545
26.16,-0.8984,0.1706,9.08,104,0.0606,FOLLOW_PATH,0.1025,0.1166,65.7328,66.1347,1.3547
26.176,-0.8982,0.1706,12.48,104,0.0606,FOLLOW_PATH,0.0988,0.1123,65.67,66.2226,1.355
26.192,-0.8979,0.1707,15.89,104,0.0607,FOLLOW_PATH,0.0945,0.1079,65.6072,66.3105,1.3552
26.208,-0.8977,0.1708,19.01,104,0.0607,FOLLOW_PATH,0.0918,0.104,65.5506,66.3922,1.3555
26.224,-0.8974,0.1709,22.13,104,0.0,AVOID,0.0879,0.1,65.4941,66.4738,1.3558
26.24,-0.8974,0.1709,22.13,104,0.0,AVOID,0.0891,0.0974,65.4941,66.4738,1.3558
26.256,-0.8974,0.1709,20.71,104,0.0,AVOID,0.0921,0.0962,65.5255,66.4424,1.3558
26.272,-0.8974,0.1709,19.29,104,0.0,AVOID,0.0938,0.0956,65.5569,66.411,1.3558
26.288,-0.8974,0.1709,17.73,104,0.0,AVOID,0.0945,0.0953,65.5946,66.3796,1.3558
26.304,-0.8974,0.1709,16.31,104,0.0,AVOID,0.093,0.0948,65.626,66.3482,1.3558
26.32,-0.8974,0.1709,14.89,104,0.0,AVOID,0.0959,0.095,65.6574,66.3168,1.3558
26.336,-0.8974,0.1709,13.33,104,0.0,AVOID,0.0974,0.0956,65.6888,66.2791,1.3559
26.352,-0.8974,0.1709,11.92,104,0.0,AVOID,0.0979,0.0962,65.7202,66.2477,1.3559
26.368,-0.8974,0.1709,10.5,104,0.0,AVOID,0.0992,0.0969,65.7516,66.2163,1.3559
26.384,-0.8974,0.1709,9.08,104,0.0,AVOID,0.1042,0.0986,65.783,66.1849,1.3559
26.4,-0.8974,0.1709,7.66,104,0.0,AVOID,0.1082,0.1008,65.8144,66.1535,1.3559
26.416,-0.8974,0.1709,6.24,104,0.0,AVOID,0.1061,0.1021,65.8458,66.1221,1.3559
26.432,-0.8974,0.1709,4.82,104,0.0,AVOID,0.1044,0.1026,65.8772,66.0907,1.3559
26.448,-0.8974,0.1709,3.4,104,0.0,AVOID,0.1116,0.1047,65.9086,66.0593,1.3559
26.464,-0.8974,0.1709,1.84,104,0.0,AVOID,0.115,0.1071,65.9463,66.0279,1.356
26.48,-0.8974,0.1709,0.43,104,0.0,AVOID,0.111,0.108,65.9777,65.9965,1.356
26.496,-0.8974,0.1709,-0.99,104,0.0,AVOID,0.1113,0.1088,66.0091,65.9651,1.356
26.512,-0.8974,0.1709,-2.55,104,0.0,AVOID,0.1237,0.1123,66.0405,65.9274,1.356
26.528,-0.8974,0.1709,-3.97,104,0.0,AVOID,0.1255,0.1154,66.0719,65.896,1.356
26.544,-0.8974,0.1709,-5.39,104,0.0,AVOID,0.1356,0.1201,66.1033,65.8646,1.356
26.56,-0.8974,0.1709,-6.81,104,0.0,AVOID,0.1355,0.1237,66.1347,65.8332,1.356
26.576,-0.8974,0.1709,-5.39,104,0.0,AVOID,0.137,0.1268,66.1033,65.8646,1.356
26.592,-0.8974,0.1709,-6.81,104,0.0,AVOID,0.137,0.1292,66.1347,65.8332,1.356
26.608,-0.8974,0.1709,-8.23,104,0.0,FOLLOW_PATH,0.1392,0.1315,66.1661,65.8018,1.356
26.624,-0.8974,0.1709,-8.23,104,0.0607,FOLLOW_PATH,0.1416,0.1339,66.1661,65.8018,1.356
26.64,-0.8972,0.1708,-4.26,104,0.0609,FOLLOW_PATH,0.132,0.1332,66.0907,65.9023,1.3563
26.656,-0.8969,0.1708,-0.57,104,0.061,FOLLOW_PATH,0.1141,0.1286,66.0216,65.9965,1.3565
26.672,-0.8966,0.1708,3.26,104,0.0612,FOLLOW_PATH,0.1078,0.1235,65.9526,66.097,1.3569
26.688,-0.8964,0.1709,6.81,104,0.0612,FOLLOW_PATH,0.1069,0.1194,65.8835,66.1849,1.357
26.704,-0.8961,0.1709,10.36,104,0.0613,FOLLOW_PATH,0.1006,0.1148,65.8207,66.2791,1.3574
26.72,-0.8958,0.171,13.76,104,0.0614,FOLLOW_PATH,0.0981,0.1107,65.7579,66.367,1.3576
26.736,-0.8956,0.171,17.02,104,0.0615,FOLLOW_PATH,0.0954,0.107,65.6951,66.4487,1.3578
26.752,-0.8953,0.1711,20.28,104,0.0615,FOLLOW_PATH,0.0916,0.1031,65.6386,66.5366,1.3581
26.768,-0.8951,0.1712,23.41,104,0.0,AVOID,0.0869,0.0991,65.582,66.6182,1.3584
26.784,-0.8951,0.1712,23.41,104,0.0,AVOID,0.0866,0.0962,65.582,66.6182,1.3584
26.8,-0.8951,0.1712,21.99,104,0.0,AVOID,0.0873,0.0941,65.6134,66.5868,1.3584
26.816,-0.8952,0.1712,20.43,104,0.0,AVOID,0.0902,0.0932,65.6448,66.5492,1.3585
26.832,-0.8952,0.1712,19.01,104,0.0,AVOID,0.0897,0.0924,65.6762,66.5178,1.3585
26.848,-0.8951,0.1712,17.45,104,0.0,AVOID,0.0899,0.0918,65.7139,66.4864,1.3585
26.864,-0.8951,0.1712,16.03,104,0.0,AVOID,0.0924,0.0919,65.7453,66.455,1.3585
26.88,-0.8951,0.1712,14.61,104,0.0,AVOID,0.0939,0.0924,65.7767,66.4236,1.3585
26.896,-0.8951,0.1712,13.19,104,0.0,AVOID,0.097,0.0935,65.8081,66.3922,1.3585
26.912,-0.8951,0.1712,11.77,104,0.0,AVOID,0.0993,0.0948,65.8395,66.3608,1.3585
26.928,-0.8951,0.1712,10.36,104,0.0,AVOID,0.1024,0.0966,65.8709,66.3294,1.3585
26.944,-0.8951,0.1712,8.94,104,0.0,AVOID,0.1026,0.098,65.9023,66.298,1.3585
26.96,-0.8951,0.1712,7.52,104,0.0,AVOID,0.1042,0.0995,65.9337,66.2666,1.3585
26.976,-0.8951,0.1712,6.1,104,0.0,AVOID,0.1113,0.1022,65.9651,66.2352,1.3585
26.992,-0.8952,0.1712,4.54,104,0.0,AVOID,0.1065,0.1033,65.9965,66.1975,1.3586
27.008,-0.8951,0.1712,2.98,104,0.0,AVOID,0.1068,0.1041,66.0342,66.1661,1.3587
27.024,-0.8951,0.1712,1.56,104,0.0,AVOID,0.1108,0.1056,66.0656,66.1347,1.3587
27.04,-0.8951,0.1712,0.14,104,0.0,AVOID,0.1143,0.1076,66.097,66.1033,1.3587
27.056,-0.8951,0.1712,-1.28,104,0.0,AVOID,0.115,0.1094,66.1284,66.0719,1.3587
27.072,-0.8951,0.1712,-2.7,104,0.0,AVOID,0.1235,0.1127,66.1598,66.0405,1.3587
27.088,-0.8951,0.1712,-4.11,104,0.0,AVOID,0.1296,0.1166,66.1912,66.0091,1.3587
27.104,-0.8951,0.1712,-5.53,104,0.0,AVOID,0.1341,0.1207,66.2226,65.9777,1.3587
27.12,-0.8951,0.1712,-6.95,104,0.0,AVOID,0.1403,0.1253,66.254,65.9463,1.3587
27.136,-0.8951,0.1712,-8.37,104,0.0,AVOID,0.1403,0.1288,66.2854,65.9149,1.3587
27.152,-0.8951,0.1712,-6.95,104,0.0,FOLLOW_PATH,0.1372,0.1308,66.254,65.9463,1.3587
27.168,-0.8951,0.1712,-6.95,104,0.0615,FOLLOW_PATH,0.135,0.1318,66.254,65.9463,1.3587
27.184,-0.8948,0.1712,-2.98,104,0.0617,FOLLOW_PATH,0.1201,0.1288,66.1786,66.0468,1.3589
27.2,-0.8946,0.1712,0.71,104,0.0618,FOLLOW_PATH,0.1129,0.1249,66.1096,66.141,1.3592
27.216,-0.8943,0.1712,4.4,104,0.0619,FOLLOW_PATH,0.1075,0.1207,66.0405,66.2352,1.3594
27.232,-0.8941,0.1712,8.09,104,0.062,FOLLOW_PATH,0.1052,0.1168,65.9714,66.3294,1.3597
27.248,-0.8938,0.1713,11.77,104,0.0621,FOLLOW_PATH,0.0943,0.1114,65.9023,66.4236,1.3599
27.264,-0.8936,0.1713,15.18,104,0.0622,FOLLOW_PATH,0.0921,0.1067,65.8395,66.5115,1.3602
27.28,-0.8933,0.1714,18.44,104,0.0623,FOLLOW_PATH,0.091,0.1028,65.783,66.5994,1.3605
27.296,-0.8931,0.1715,21.7,104,0.0,AVOID,0.0865,0.0988,65.7202,66.681,1.3607
27.312,-0.8931,0.1715,21.7,104,0.0,AVOID,0.0854,0.0957,65.7202,66.681,1.3607
27.328,-0.893,0.1715,20.14,104,0.0,AVOID,0.087,0.0936,65.7579,66.6496,1.3608
27.344,-0.893,0.1715,18.72,104,0.0,AVOID,0.0897,0.0927,65.7893,66.6182,1.3608
27.36,-0.893,0.1715,17.31,104,0.0,AVOID,0.093,0.0927,65.8207,66.5868,1.3608
27.376,-0.893,0.1715,15.89,104,0.0,AVOID,0.0921,0.0926,65.8521,66.5554,1.3608
27.392,-0.8931,0.1715,14.33,104,0.0,AVOID,0.0947,0.0931,65.8835,66.5178,1.3608
27.408,-0.8931,0.1715,12.91,104,0.0,AVOID,0.0967,0.094,65.9149,66.4864,1.3608
27.424,-0.8931,0.1715,11.49,104,0.0,AVOID,0.0984,0.095,65.9463,66.455,1.3608
27.44,-0.8931,0.1715,10.07,104,0.0,AVOID,0.099,0.0959,65.9777,66.4236,1.3608
27.456,-0.8931,0.1715,8.65,104,0.0,AVOID,0.1007,0.0971,66.0091,66.3922,1.3608
27.472,-0.8931,0.1715,7.23,104,0.0,AVOID,0.1036,0.0986,66.0405,66.3608,1.3608
27.488,-0.8931,0.1715,5.82,104,0.0,AVOID,0.1103,0.1013,66.0719,66.3294,1.3608
27.504,-0.893,0.1715,4.26,104,0.0,AVOID,0.1116,0.1037,66.1096,66.298,1.3609
27.52,-0.893,0.1715,2.84,104,0.0,AVOID,0.1075,0.1046,66.141,66.2666,1.3609
27.536,-0.893,0.1715,1.42,104,0.0,AVOID,0.1131,0.1066,66.1724,66.2352,1.3609
27.552,-0.893,0.1715,-0.0,104,0.0,AVOID,0.1124,0.1079,66.2038,66.2038,1.3609
27.568,-0.8931,0.1715,-1.56,104,0.0,AVOID,0.1118,0.1089,66.2352,66.1661,1.361
27.584,-0.8931,0.1715,-2.98,104,0.0,AVOID,0.1174,0.1109,66.2666,66.1347,1.361
27.6,-0.8931,0.1715,-4.4,104,0.0,AVOID,0.1252,0.1142,66.298,66.1033,1.361
27.616,-0.8931,0.1715,-5.82,104,0.0,AVOID,0.1242,0.1166,66.3294,66.0719,1.361
27.632,-0.8931,0.1715,-7.23,104,0.0,AVOID,0.1388,0.1218,66.3608,66.0405,1.361
27.648,-0.8931,0.1715,-8.65,104,0.0,AVOID,0.1387,0.1257,66.3922,66.0091,1.361
27.664,-0.893,0.1715,-10.21,104,0.0,AVOID,0.1391,0.1288,66.4298,65.9777,1.361
27.68,-0.893,0.1715,-11.63,104,0.0,FOLLOW_PATH,0.1346,0.1302,66.4612,65.9463,1.361
27.696,-0.893,0.1715,-11.63,104,0.0623,FOLLOW_PATH,0.1361,0.1316,66.4612,65.9463,1.361
27.712,-0.8928,0.1714,-7.52,104,0.0625,FOLLOW_PATH,0.1401,0.1334,66.3796,66.0468,1.3612
27.728,-0.8926,0.1714,-3.55,104,0.0626,FOLLOW_PATH,0.1214,0.1304,66.3042,66.1472,1.3615
27.744,-0.8923,0.1714,0.43,104,0.0628,FOLLOW_PATH,0.1103,0.1255,66.2289,66.2477,1.3617
27.76,-0.8921,0.1714,4.26,104,0.0629,FOLLOW_PATH,0.109,0.1215,66.1535,66.3419,1.3619
27.776,-0.8919,0.1714,7.94,104,0.063,FOLLOW_PATH,0.1007,0.1164,66.0844,66.4361,1.3622
27.792,-0.8916,0.1715,11.49,104,0.0631,FOLLOW_PATH,0.0981,0.1119,66.0216,66.5303,1.3625
27.808,-0.8913,0.1716,14.89,104,0.0632,FOLLOW_PATH,0.0914,0.1069,65.9588,66.6182,1.3628
27.824,-0.8911,0.1716,18.3,104,0.0632,FOLLOW_PATH,0.0894,0.1026,65.896,66.7062,1.363
27.84,-0.8908,0.1717,21.7,104,0.0,AVOID,0.0845,0.0982,65.8332,66.7941,1.3633
27.856,-0.8908,0.1717,21.7,104,0.0,AVOID,0.0866,0.0954,65.8332,66.7941,1.3633
27.872,-0.8908,0.1717,20.28,104,0.0,AVOID,0.0869,0.0934,65.8646,66.7627,1.3633
27.888,-0.8909,0.1717,18.72,104,0.0,AVOID,0.0877,0.0922,65.896,66.725,1.3634
27.904,-0.8908,0.1717,17.16,104,0.0,AVOID,0.0917,0.092,65.9337,66.6936,1.3634
27.92,-0.8908,0.1717,15.75,104,0.0,AVOID,0.0933,0.0923,65.9651,66.6622,1.3634
27.936,-0.8908,0.1717,14.33,104,0.0,AVOID,0.0939,0.0927,65.9965,66.6308,1.3634
27.952,-0.8908,0.1717,12.91,104,0.0,AVOID,0.0983,0.094,66.0279,66.5994,1.3634
27.968,-0.8908,0.1717,11.49,104,0.0,AVOID,0.0978,0.0949,66.0593,66.568,1.3634
27.984,-0.8908,0.1717,10.07,104,0.0,AVOID,0.0957,0.0951,66.0907,66.5366,1.3634
28.0,-0.8908,0.1717,8.65,104,0.0,AVOID,0.1001,0.0962,66.1221,66.5052,1.3634
28.016,-0.8908,0.1717,7.23,104,0.0,AVOID,0.1032,0.0979,66.1535,66.4738,1.3634
28.032,-0.8908,0.1717,5.82,104,0.0,AVOID,0.1043,0.0994,66.1849,66.4424,1.3634
28.048,-0.8908,0.1717,4.4,104,0.0,AVOID,0.1097,0.1018,66.2163,66.411,1.3634
28.064,-0.8909,0.1717,2.84,104,0.0,AVOID,0.1069,0.103,66.2477,66.3733,1.3635
28.08,-0.8908,0.1717,1.28,104,0.0,AVOID,0.1113,0.1049,66.2854,66.3419,1.3635
28.096,-0.8908,0.1717,-0.14,104,0.0,AVOID,0.1119,0.1065,66.3168,66.3105,1.3635
28.112,-0.8908,0.1717,-1.56,104,0.0,AVOID,0.11,0.1073,66.3482,66.2791,1.3635
28.128,-0.8908,0.1717,-2.98,104,0.0,AVOID,0.1135,0.1088,66.3796,66.2477,1.3635
28.144,-0.8908,0.1717,-4.4,104,0.0,AVOID,0.1178,0.1109,66.411,66.2163,1.3635
28.16,-0.8908,0.1717,-5.82,104,0.0,AVOID,0.1313,0.1157,66.4424,66.1849,1.3635
28.176,-0.8908,0.1717,-7.23,104,0.0,AVOID,0.1382,0.1209,66.4738,66.1535,1.3635
28.192,-0.8908,0.1717,-8.65,104,0.0,AVOID,0.1364,0.1245,66.5052,66.1221,1.3635
28.208,-0.8908,0.1717,-10.07,104,0.0,AVOID,0.138,0.1277,66.5366,66.0907,1.3635
28.224,-0.8908,0.1717,-8.65,104,0.0,AVOID,0.1373,0.1299,66.5052,66.1221,1.3635
28.24,-0.8908,0.1717,-10.07,104,0.0,FOLLOW_PATH,0.1395,0.1322,66.5366,66.0907,1.3635
28.256,-0.8908,0.1717,-10.07,104,0.0633,FOLLOW_PATH,0.1403,0.1341,66.5366,66.0907,1.3635
28.272,-0.8906,0.1717,-6.1,104,0.0635,FOLLOW_PATH,0.1276,0.1323,66.4612,66.1912,1.3638
28.288,-0.8904,0.1717,-1.99,104,0.0636,FOLLOW_PATH,0.1112,0.1273,66.3796,66.2917,1.364
28.304,-0.8902,0.1717,1.84,104,0.0637,FOLLOW_PATH,0.1078,0.1226,66.3042,66.3859,1.3642
28.32,-0.8899,0.1717,5.67,104,0.0639,FOLLOW_PATH,0.105,0.1182,66.2352,66.4864,1.3645
28.336,-0.8896,0.1717,9.36,104,0.064,FOLLOW_PATH,0.0981,0.1133,66.1661,66.5806,1.3648
28.352,-0.8893,0.1718,13.05,104,0.0641,FOLLOW_PATH,0.095,0.1088,66.097,66.6748,1.365
28.368,-0.8891,0.1718,16.45,104,0.0641,FOLLOW_PATH,0.0913,0.1045,66.0342,66.7627,1.3653
28.384,-0.8888,0.1719,19.86,104,0.0642,FOLLOW_PATH,0.0878,0.1004,65.9714,66.8506,1.3655
28.4,-0.8885,0.172,23.12,104,0.0,AVOID,0.085,0.0966,65.9149,66.9385,1.3659
28.416,-0.8885,0.172,23.12,104,0.0,AVOID,0.0828,0.0933,65.9149,66.9385,1.3659
28.432,-0.8885,0.172,21.7,104,0.0,AVOID,0.0842,0.0912,65.9463,66.9071,1.3659
28.448,-0.8885,0.172,20.28,104,0.0,AVOID,0.0832,0.0893,65.9777,66.8757,1.3659
28.464,-0.8886,0.172,18.72,104,0.0,AVOID,0.0888,0.0893,66.0091,66.838,1.3659
28.48,-0.8886,0.172,17.31,104,0.0,AVOID,0.0915,0.0898,66.0405,66.8066,1.3659
28.496,-0.8886,0.172,15.89,104,0.0,AVOID,0.0924,0.0904,66.0719,66.7752,1.3659
28.512,-0.8886,0.172,14.47,104,0.0,AVOID,0.0921,0.0908,66.1033,66.7438,1.3659
28.528,-0.8886,0.172,13.05,104,0.0,AVOID,0.0934,0.0914,66.1347,66.7124,1.3659
28.544,-0.8886,0.172,11.63,104,0.0,AVOID,0.0944,0.0921,66.1661,66.681,1.3659
28.56,-0.8886,0.172,10.21,104,0.0,AVOID,0.095,0.0928,66.1975,66.6496,1.3659
28.576,-0.8885,0.172,8.65,104,0.0,AVOID,0.0996,0.0943,66.2352,66.6182,1.366
28.592,-0.8885,0.172,7.23,104,0.0,AVOID,0.1034,0.0964,66.2666,66.5868,1.366
28.608,-0.8885,0.172,5.82,104,0.0,AVOID,0.1026,0.0979,66.298,66.5554,1.366
28.624,-0.8886,0.172,4.26,104,0.0,AVOID,0.1056,0.0997,66.3294,66.5178,1.3661
28.64,-0.8886,0.172,2.84,104,0.0,AVOID,0.1098,0.1021,66.3608,66.4864,1.3661
28.656,-0.8886,0.172,1.42,104,0.0,AVOID,0.1105,0.104,66.3922,66.455,1.3661
28.672,-0.8886,0.172,-0.0,104,0.0,AVOID,0.1075,0.1049,66.4236,66.4236,1.3661
28.688,-0.8886,0.172,-1.42,104,0.0,AVOID,0.1091,0.1058,66.455,66.3922,1.3661
28.704,-0.8886,0.172,-2.84,104,0.0,AVOID,0.1142,0.1078,66.4864,66.3608,1.3661
28.72,-0.8886,0.172,-4.26,104,0.0,AVOID,0.1185,0.1103,66.5178,66.3294,1.3661
28.736,-0.8885,0.172,-5.82,104,0.0,AVOID,0.1252,0.1137,66.5554,66.298,1.3661
28.752,-0.8885,0.172,-7.23,104,0.0,AVOID,0.1358,0.1189,66.5868,66.2666,1.3661
28.768,-0.8885,0.172,-8.65,104,0.0,AVOID,0.1386,0.1235,66.6182,66.2352,1.3661
28.784,-0.8885,0.172,-10.07,104,0.0,AVOID,0.1393,0.1272,66.6496,66.2038,1.3661
28.8,-0.8885,0.172,-8.65,104,0.0,AVOID,0.1361,0.1293,66.6182,66.2352,1.3661
28.816,-0.8885,0.172,-7.23,104,0.0,FOLLOW_PATH,0.1344,0.1305,66.5868,66.2666,1.3661
28.832,-0.8885,0.172,-7.23,104,0.0643,FOLLOW_PATH,0.1311,0.1306,66.5868,66.2666,1.3661
28.848,-0.8884,0.172,-3.12,104,0.0644,FOLLOW_PATH,0.1134,0.1264,66.5052,66.367,1.3663
28.864,-0.8881,0.172,0.85,104,0.0646,FOLLOW_PATH,0.1079,0.1219,66.4298,66.4675,1.3666
28.88,-0.8879,0.172,4.68,104,0.0647,FOLLOW_PATH,0.1002,0.1167,66.3545,66.5617,1.3668
28.896,-0.8876,0.172,8.51,104,0.0648,FOLLOW_PATH,0.0968,0.1118,66.2854,66.6622,1.3671
28.912,-0.8873,0.1721,12.2,104,0.065,FOLLOW_PATH,0.0965,0.108,66.2163,66.7564,1.3673
28.928,-0.8871,0.1721,15.75,104,0.065,FOLLOW_PATH,0.0894,0.1035,66.1472,66.8443,1.3675
28.944,-0.8868,0.1722,19.29,104,0.0,AVOID,0.0855,0.099,66.0844,66.9385,1.3679
28.96,-0.8868,0.1722,19.29,104,0.0,AVOID,0.0851,0.0958,66.0844,66.9385,1.3679
28.976,-0.8868,0.1722,17.87,104,0.0,AVOID,0.0874,0.0938,66.1158,66.9071,1.3679
28.992,-0.8868,0.1722,16.45,104,0.0,AVOID,0.0883,0.0925,66.1472,66.8757,1.3679
29.008,-0.8869,0.1722,14.89,104,0.0,AVOID,0.0908,0.0922,66.1786,66.838,1.3679
29.024,-0.8868,0.1722,13.33,104,0.0,AVOID,0.0933,0.0924,66.2163,66.8066,1.368
29.04,-0.8868,0.1722,11.92,104,0.0,AVOID,0.0955,0.0931,66.2477,66.7752,1.368
29.056,-0.8868,0.1722,10.5,104,0.0,AVOID,0.0926,0.093,66.2791,66.7438,1.368
29.072,-0.8868,0.1722,9.08,104,0.0,AVOID,0.0978,0.0941,66.3105,66.7124,1.368
