t,x,y,theta_deg,idx,target_x,target_y,v,w,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7
0.328,-0.999935635967501,-0.9999991235181265,53.19417298928526,0,-1.0,-0.8999999999999999,0.0,1.9290795334019437,60,66,59,69,62,76,69,61
0.336,-0.999935635967501,-0.9999991235181265,54.04527975711383,0,-1.0,-0.8999999999999999,0.0,1.884515687248098,64,65,69,72,66,64,69,66
0.34400000000000003,-0.999935635967501,-0.9999991235181265,54.89638652494239,0,-1.0,-0.8999999999999999,0.0,1.8399518410942517,70,68,69,67,67,69,67,68
0.352,-0.999935635967501,-0.9999991235181265,55.74749329277096,0,-1.0,-0.8999999999999999,0.0,1.7953879949404055,65,66,66,67,62,69,70,70
0.36,-0.999935635967501,-0.9999991235181265,56.59860006059952,0,-1.0,-0.8999999999999999,0.0,1.7508241487865592,68,68,58,63,65,56,70,67
0.368,-0.999935635967501,-0.9999991235181265,57.449706828428084,0,-1.0,-0.8999999999999999,0.0,1.7062603026327132,68,66,67,67,67,66,71,66
0.376,-0.999935635967501,-0.9999991235181265,58.0171113403138,0,-1.0,-0.8999999999999999,0.0,1.6765510718634822,65,68,67,62,69,66,63,64
0.384,-0.999935635967501,-0.9999991235181265,58.868218108142365,0,-1.0,-0.8999999999999999,0.0,1.631987225709636,62,67,69,69,67,63,70,66
0.392,-0.999935635967501,-0.9999991235181265,59.719324875970926,0,-1.0,-0.8999999999999999,0.0,1.5874233795557897,65,60,64,70,69,68,72,70
0.4,-0.999935635967501,-0.9999991235181265,60.28672938785664,0,-1.0,-0.8999999999999999,0.0,1.5577141487865587,67,68,76,65,64,64,67,66
0.40800000000000003,-0.999935635967501,-0.9999991235181265,61.13783615568521,0,-1.0,-0.8999999999999999,0.0,1.5131503026327124,71,70,64,68,72,69,73,65
0.41600000000000004,-0.999935635967501,-0.9999991235181265,61.70524066757092,0,-1.0,-0.8999999999999999,0.0,1.4834410718634812,61,70,67,70,68,71,71,63
0.424,-0.999935635967501,-0.9999991235181265,62.55634743539949,0,-1.0,-0.8999999999999999,0.0,1.4388772257096352,70,69,61,56,67,70,75,67
0.432,-0.999935635967501,-0.9999991235181265,63.1237519472852,0,-1.0,-0.8999999999999999,0.0,1.4091679949404041,69,67,67,63,65,68,64,71
0.44,-0.999935635967501,-0.9999991235181265,63.69115645917091,0,-1.0,-0.8999999999999999,0.0,1.379458764171173,60,62,64,66,69,63,67,67
0.448,-0.999935635967501,-0.9999991235181265,64.25856097105662,0,-1.0,-0.8999999999999999,0.0,1.349749533401942,72,63,69,70,70,67,71,62
0.456,-0.999935635967501,-0.9999991235181265,65.1096677388852,0,-1.0,-0.8999999999999999,0.0,1.3051856872480958,68,70,63,80,66,66,67,65
0.464,-0.999935635967501,-0.9999991235181265,65.6770722507709,0,-1.0,-0.8999999999999999,0.0,1.2754764564788648,60,65,66,69,66,66,65,66
0.47200000000000003,-0.999935635967501,-0.9999991235181265,66.24447676265662,0,-1.0,-0.8999999999999999,0.0,1.2457672257096337,75,70,62,69,71,72,70,71
0.48,-0.999935635967501,-0.9999991235181265,66.81188127454234,0,-1.0,-0.8999999999999999,0.0,1.216057994940403,60,64,68,65,64,65,66,71
0.488,-0.999935635967501,-0.9999991235181265,67.37928578642804,0,-1.0,-0.8999999999999999,0.0,1.1863487641711723,61,66,66,64,68,67,66,74
0.496,-0.999935635967501,-0.9999991235181265,67.94669029831375,0,-1.0,-0.8999999999999999,0.0,1.156639533401941,70,61,66,72,70,72,73,72
0.504,-0.999935635967501,-0.9999991235181265,68.51409481019945,0,-1.0,-0.8999999999999999,0.0,1.1269303026327109,60,61,73,64,65,62,65,69
0.512,-0.999935635967501,-0.9999991235181265,68.79779706614232,0,-1.0,-0.8999999999999999,0.0,1.112075687248095,67,65,67,66,66,65,60,60
0.52,-0.999935635967501,-0.9999991235181265,69.36520157802802,0,-1.0,-0.8999999999999999,0.0,1.0823664564788649,66,69,70,72,68,68,69,69
0.528,-0.999935635967501,-0.9999991235181265,69.93260608991373,0,-1.0,-0.8999999999999999,0.0,1.0526572257096336,67,71,66,61,69,69,70,68
0.536,-0.999935635967501,-0.9999991235181265,70.50001060179943,0,-1.0,-0.8999999999999999,0.0,1.0229479949404032,70,68,71,66,68,63,66,75
0.544,-0.999935635967501,-0.9999991235181265,70.7837128577423,0,-1.0,-0.8999999999999999,0.0,1.0080933795557874,66,65,69,69,64,64,68,66
0.552,-0.999935635967501,-0.9999991235181265,71.351117369628,0,-1.0,-0.8999999999999999,0.0,0.9783841487865572,66,70,71,68,65,67,70,70
0.56,-0.999935635967501,-0.9999991235181265,71.91852188151371,0,-1.0,-0.8999999999999999,0.0,0.948674918017326,63,67,62,69,61,65,63,74
0.5680000000000001,-0.999935635967501,-0.9999991235181265,72.20222413745657,0,-1.0,-0.8999999999999999,0.0,0.9338203026327108,60,68,65,66,68,70,66,69
0.5760000000000001,-0.999935635967501,-0.9999991235181265,72.76962864934228,0,-1.0,-0.8999999999999999,0.0,0.9041110718634797,68,66,72,67,65,70,58,71
0.584,-0.999935635967501,-0.9999991235181265,73.05333090528514,0,-1.0,-0.8999999999999999,0.0,0.8892564564788648,68,73,71,67,62,68,61,62
0.592,-0.999935635967501,-0.9999991235181265,73.33703316122798,0,-1.0,-0.8999999999999999,0.0,0.8744018410942493,68,58,65,64,73,67,64,71
0.6,-0.999935635967501,-0.9999991235181265,73.90443767311369,0,-1.0,-0.8999999999999999,0.0,0.8446926103250185,65,65,63,67,71,68,72,68
0.608,-0.999935635967501,-0.9999991235181265,74.18813992905655,0,-1.0,-0.8999999999999999,0.0,0.8298379949404031,64,70,64,68,68,69,61,64
0.616,-0.999935635967501,-0.9999991235181265,74.75554444094226,0,-1.0,-0.8999999999999999,0.0,0.8001287641711721,69,64,63,66,68,67,66,65
0.624,-0.999935635967501,-0.9999991235181265,75.03924669688512,0,-1.0,-0.8999999999999999,0.0,0.7852741487865569,67,64,69,67,65,64,67,66
0.632,-0.999935635967501,-0.9999991235181265,75.32294895282796,0,-1.0,-0.8999999999999999,0.0,0.7704195334019417,65,67,64,64,66,70,66,70
0.64,-0.999935635967501,-0.9999991235181265,75.60665120877083,0,-1.0,-0.8999999999999999,0.0,0.7555649180173258,70,71,66,69,67,72,62,65
0.648,-0.999935635967501,-0.9999991235181265,76.17405572065654,0,-1.0,-0.8999999999999999,0.0,0.7258556872480948,64,60,67,64,64,63,68,71
0.656,-0.999935635967501,-0.9999991235181265,76.4577579765994,0,-1.0,-0.8999999999999999,0.0,0.7110010718634796,59,65,68,65,66,67,66,69
0.664,-0.999935635967501,-0.9999991235181265,76.74146023254225,0,-1.0,-0.8999999999999999,0.0,0.6961464564788638,65,67,71,66,68,70,68,71
0.672,-0.999935635967501,-0.9999991235181265,77.02516248848511,0,-1.0,-0.8999999999999999,0.0,0.6812918410942486,69,67,61,70,61,74,66,70
0.68,-0.999935635967501,-0.9999991235181265,77.30886474442795,0,-1.0,-0.8999999999999999,0.0,0.6664372257096335,67,63,63,60,67,67,66,69
0.6880000000000001,-0.999935635967501,-0.9999991235181265,77.59256700037082,0,-1.0,-0.8999999999999999,0.0,0.6515826103250176,62,63,64,68,72,69,63,70
0.6960000000000001,-0.999935635967501,-0.9999991235181265,77.87626925631369,0,-1.0,-0.8999999999999999,0.0,0.6367279949404017,63,62,66,64,66,70,66,66
0.704,-0.999935635967501,-0.9999991235181265,78.15997151225653,0,-1.0,-0.8999999999999999,0.0,0.6218733795557865,70,66,68,70,68,67,70,69
0.712,-0.999935635967501,-0.9999991235181265,78.44367376819939,0,-1.0,-0.8999999999999999,0.0,0.6070187641711713,65,65,67,66,67,62,69,68
0.72,-0.999935635967501,-0.9999991235181265,78.72737602414225,0,-1.0,-0.8999999999999999,0.0,0.5921641487865554,61,72,64,67,66,72,59,70
0.728,-0.999935635967501,-0.9999991235181265,79.0110782800851,0,-1.0,-0.8999999999999999,0.0,0.5773095334019402,68,68,71,66,61,67,66,75
0.736,-0.999935635967501,-0.9999991235181265,79.29478053602796,0,-1.0,-0.8999999999999999,0.0,0.5624549180173252,69,65,62,69,69,64,67,68
0.744,-0.999935635967501,-0.9999991235181265,79.57848279197081,0,-1.0,-0.8999999999999999,0.0,0.5476003026327092,64,74,78,67,67,70,61,68
0.752,-0.999935635967501,-0.9999991235181265,79.86218504791368,0,-1.0,-0.8999999999999999,0.0,0.5327456872480933,63,65,69,63,71,68,58,64
0.76,-0.999935635967501,-0.9999991235181265,80.14588730385653,0,-1.0,-0.8999999999999999,0.0009810820041488433,0.5178910718634782,68,62,65,73,65,60,70,66
0.768,-0.999935635967501,-0.9999991235181265,80.42958955979938,0,-1.0,-0.8999999999999999,0.0035344023076345063,0.503036456478863,69,66,70,67,63,74,63,68
0.776,-0.9999250124239006,-0.9999356362184408,80.57144068777082,0,-1.0,-0.8999999999999999,0.004756034772440399,0.49592928689215743,67,64,62,66,70,74,71,65
0.784,-0.9999250124239006,-0.9999356362184408,80.85514294371366,0,-1.0,-0.8999999999999999,0.007309355075926053,0.48107467150754224,68,62,68,63,64,64,64,65
0.792,-0.9999148607086962,-0.9998720717662808,80.9969940716851,0,-1.0,-0.8999999999999999,0.008533353402026298,0.4739537378977594,70,68,67,67,64,70,69,69
0.8,-0.9999048663953579,-0.9998084823756492,81.13884519965653,0,-1.0,-0.8999999999999999,0.009758097755805498,0.46682846407487366,66,64,71,67,67,69,72,67
0.808,-0.9998853502033996,-0.9996812302406909,81.42254745559937,0,-1.0,-0.8999999999999999,0.012209831298982008,0.4525648565048681,68,63,71,58,70,63,66,65
0.8160000000000001,-0.9998758284593555,-0.9996175683738445,81.5643985835708,0,-1.0,-0.8999999999999999,0.013436823984427032,0.4454265024185672,73,72,71,72,70,63,66,64
0.8240000000000001,-0.9998572579377702,-0.9994901747973658,81.84810083951366,0,-1.0,-0.8999999999999999,0.01589306958501703,0.4311366447625935,72,65,67,69,67,74,62,61
0.8320000000000001,-0.9998393184354541,-0.9993626908303086,82.13180309545652,0,-1.0,-0.8999999999999999,0.018352340345316933,0.41682918744084096,63,66,67,65,72,63,62,71
0.84,-0.9998305854612661,-0.9992989159758452,82.27365422342795,0,-1.0,-0.8999999999999999,0.019583114481634595,0.4096688337651301,66,72,70,65,64,69,59,61
0.848,-0.9998048602939776,-0.9991075271363901,82.41550535139937,0,-1.0,-0.8999999999999999,0.020724226652663102,0.4030301122587874,72,68,69,69,65,66,60,68
0.856,-0.9997796090396452,-0.9989160751939746,82.55735647937081,0,-1.0,-0.8999999999999999,0.02186728425360889,0.3963800726999702,63,67,71,64,64,64,67,68
0.864,-0.9997632489759107,-0.9987883789296808,82.84105873531367,0,-1.0,-0.8999999999999999,0.02433372256574939,0.3820309162519091,71,70,67,65,66,65,67,66
0.872,-0.9997394203774773,-0.9985967447208435,82.98290986328509,0,-1.0,-0.8999999999999999,0.02548335776629189,0.3753426097698118,65,63,67,69,66,67,63,63
0.88,-0.9997160662936649,-0.9984050521052599,83.12476099125652,0,-1.0,-0.8999999999999999,0.026634984041732243,0.36864271968350737,59,67,68,73,70,63,61,68
0.888,-0.9996858769011463,-0.9981493480752186,83.40846324719936,0,-1.0,-0.8999999999999999,0.029025819014308764,0.3547334056357445,64,70,63,66,68,63,64,64
0.896,-0.9996563206646726,-0.9978935700869446,83.40846324719936,0,-1.0,-0.8999999999999999,0.02886581895846861,0.35566424822833964,74,65,66,67,67,60,65,63
0.904,-0.9996343909719682,-0.997701709302317,83.5503143751708,0,-1.0,-0.8999999999999999,0.03002318239634441,0.3489309806839618,68,70,64,69,64,67,63,62
0.912,-0.999606101587191,-0.9974457881013412,83.83401663111367,0,-1.0,-0.8999999999999999,0.03242173590316841,0.33497676202418347,67,65,66,66,73,65,61,66
0.92,-0.9995784458903003,-0.9971897976467741,83.83401663111367,0,-1.0,-0.8999999999999999,0.03226951493060316,0.3358623477448006,68,68,67,66,69,66,64,64
0.928,-0.9995514240508098,-0.9969337395076913,84.11771888705653,0,-1.0,-0.8999999999999999,0.03467318087401377,0.3218783861346104,63,64,68,67,65,70,65,65
0.936,-0.9995188356207457,-0.996613543604023,84.25957001502796,0,-1.0,-0.8999999999999999,0.03576800010881356,0.3155089860141366,67,66,68,69,60,65,70,72
0.9440000000000001,-0.9994997582608456,-0.9964213782417976,84.4014211429994,0,-1.0,-0.8999999999999999,0.036937518953425785,0.3087050011799355,66,73,65,66,69,64,64,65
0.9520000000000001,-0.9994687556861315,-0.9961010249011546,84.54327227097082,0,-1.0,-0.8999999999999999,0.038038911398384806,0.30229735967289373,68,69,69,65,64,64,73,70
0.96,-0.9994385463265649,-0.9957805957871613,84.68512339894224,0,-1.0,-0.8999999999999999,0.03914340004576338,0.2958717051903421,70,71,67,67,62,69,72,68
0.968,-0.9994091303673122,-0.9954600928638654,84.82697452691367,0,-1.0,-0.8999999999999999,0.040251016726668205,0.2894278525464086,65,68,64,70,72,63,64,67
0.976,-0.9993805079886762,-0.9951395180957672,84.96882565488511,0,-1.0,-0.8999999999999999,0.04136179369940632,0.2829656140698702,62,67,67,70,66,67,70,67
0.984,-0.9993526793660958,-0.9948188734478074,85.11067678285653,0,-1.0,-0.8999999999999999,0.04247576365650168,0.27648479956333216,68,65,69,57,61,68,67,66
0.992,-0.9993256446701447,-0.9944981608853549,85.25252791082795,0,-1.0,-0.8999999999999999,0.043592959731844586,0.26998521626163474,62,67,66,64,64,66,69,62
1.0,-0.9992936794659143,-0.994113265946289,85.25252791082795,0,-1.0,-0.8999999999999999,0.0434027778355139,0.2710916496845204,68,65,69,63,74,68,72,70
1.008,-0.9992674388622997,-0.9937924874351292,85.39437903879937,0,-1.0,-0.8999999999999999,0.044521943029949905,0.2645806105123101,63,73,61,66,67,62,58,60
1.016,-0.9992373798642323,-0.993407438938138,85.67808129474224,0,-1.0,-0.8999999999999999,0.04689272971593016,0.25078793266804333,67,61,66,62,69,68,65,70
1.024,-0.9992082742485345,-0.9930223172021442,85.67808129474224,0,-1.0,-0.8999999999999999,0.046713967199058105,0.2518279308342331,69,69,72,66,62,70,67,63
1.032,-0.999184416867495,-0.9927013526435556,85.81993242271366,0,-1.0,-0.8999999999999999,0.04784273317587792,0.24526103657423448,70,67,67,67,63,67,63,63
1.04,-0.9991521291231155,-0.9922519209472291,85.96178355068508,0,-1.0,-0.8999999999999999,0.048916828200085326,0.23901220502366538,64,74,69,68,64,64,67,67
1.048,-0.9991298612964022,-0.9919308421930372,86.1036346786565,0,-1.0,-0.8999999999999999,0.05005204237472491,0.23240779666940847,69,71,64,65,66,72,66,64
1.056,-0.9991036168748382,-0.9915455149052197,86.1036346786565,0,-1.0,-0.8999999999999999,0.04988368313008124,0.23338727105114265,64,68,66,68,72,69,71,67
1.064,-0.9990735548955055,-0.9910959288450504,86.24548580662794,0,-1.0,-0.8999999999999999,0.05096527313702006,0.22709483545855913,68,67,69,66,69,67,68,65
1.072,-0.9990482645348415,-0.9907105377630863,86.24548580662794,0,-1.0,-0.8999999999999999,0.05079924204649759,0.22806076518865703,60,67,72,66,64,56,70,63
1.08,-0.999023928390093,-0.9903250852492032,86.5291880625708,0,-1.0,-0.8999999999999999,0.05319055873083901,0.21414864865544647,67,68,63,61,65,62,60,69
1.088,-0.9989972064232415,-0.9898752883121442,86.67103919054222,1,-1.0,-0.8999999999999999,0.0542860348682925,0.2077754268302487,71,71,66,71,64,62,63,65
1.096,-0.9989747791519746,-0.989489720022598,86.67103919054222,1,-1.0,-0.8999999999999999,0.05413203372890581,0.2086713691416222,66,67,69,64,70,70,67,64
1.104,-0.9989491708592977,-0.9890398583066828,86.81289031851364,1,-1.0,-0.8999999999999999,0.055230563861530114,0.20228037989273417,67,66,63,63,63,61,66,59
1.112,-0.998920540692096,-0.9885256947965754,86.81289031851364,1,-1.0,-0.8999999999999999,0.05502847592055107,0.20345607987562087,65,64,64,66,65,71,65,74
1.12,-0.9988960462305577,-0.9880757710591999,86.95474144648506,1,-1.0,-0.8999999999999999,0.05612963317918462,0.19704980662715754,68,63,69,68,69,66,62,68
1.1280000000000001,-0.998875528382637,-0.9876900964472318,86.95474144648506,1,-1.0,-0.8999999999999999,0.055980574904392656,0.19791699251797823,69,72,65,68,69,68,68,69
1.1360000000000001,-0.9988521479023745,-0.9872401134461721,87.09659257445648,1,-1.0,-0.8999999999999999,0.05708495898392226,0.19149194638651212,72,67,60,65,66,65,69,67
1.1440000000000001,-0.9988298815466968,-0.9867900739395676,87.23844370242792,1,-1.0,-0.8999999999999999,0.05819417201522153,0.18503880655244576,74,64,69,66,67,61,67,65
1.1520000000000001,-0.9988050709846644,-0.9862757119681782,87.23844370242792,1,-1.0,-0.8999999999999999,0.05800446883796984,0.1861424549006245,61,66,65,72,69,65,69,64
1.16,-0.9987839188900516,-0.9858256187145146,87.38029483039935,1,-1.0,-0.8999999999999999,0.059116619625520304,0.17967222389349005,66,67,66,64,64,70,68,69
1.168,-0.998763881186154,-0.9853754744726071,87.52214595837076,1,-1.0,-0.8999999999999999,0.0602337623320341,0.1731729510790545,65,67,68,66,68,70,65,65
1.176,-0.9987416178009475,-0.9848609959567494,87.52214595837076,1,-1.0,-0.8999999999999999,0.06005325270456694,0.17422311352267128,70,63,68,68,72,68,76,64
1.184,-0.9987226946105847,-0.9844108034857256,87.66399708634218,1,-1.0,-0.8999999999999999,0.061173564859118956,0.16770540160698988,72,72,70,62,73,66,73,64
1.192,-0.9987017050223874,-0.9838962714276502,87.66399708634218,1,-1.0,-0.8999999999999999,0.060996739899330826,0.168734127522993,63,61,73,68,67,64,66,70
1.2,-0.998683896461548,-0.9834460334869335,87.80584821431361,1,-1.0,-0.8999999999999999,0.06212033200739594,0.16219733361127298,65,70,71,67,63,68,60,66
1.208,-0.9986641807990141,-0.9829314510404287,87.80584821431361,1,-1.0,-0.8999999999999999,0.06194732093286447,0.16320387124226876,65,65,70,64,60,67,66,67
1.216,-0.9986474869768542,-0.982481170389721,87.94769934228505,1,-1.0,-0.8999999999999999,0.06307430869251507,0.15664732223040964,73,69,63,62,65,65,65,63
1.224,-0.9986290453608294,-0.981966540708884,87.94769934228505,1,-1.0,-0.8999999999999999,0.0629052468284255,0.15763088428638358,68,73,67,64,71,66,69,61
1.232,-0.9986090152421994,-0.9813875570793679,88.08955047025648,1,-1.0,-0.8999999999999999,0.06399369590481747,0.15129854424527323,70,62,60,68,69,66,63,63
1.24,-0.9985945511975362,-0.9809371992888146,88.23140159822789,1,-1.0,-0.8999999999999999,0.06512920682778423,0.14469240947923012,60,68,68,60,69,67,68,72
1.248,-0.9985786580058297,-0.9804224846027434,88.23140159822789,1,-1.0,-0.8999999999999999,0.0649700411410366,0.14561839790921138,66,68,64,64,65,61,68,61
1.256,-0.9985627648141232,-0.9799077699166722,88.23140159822789,1,-1.0,-0.8999999999999999,0.06480882673777427,0.1465563052887333,66,69,62,67,67,66,70,66
1.264,-0.9985456017890346,-0.9793286942053271,88.37325272619933,1,-1.0,-0.8999999999999999,0.06590627763922907,0.14017159475227792,74,71,67,72,69,68,66,64
1.272,-0.9985309829595168,-0.9788139417488749,88.37325272619933,1,-1.0,-0.8999999999999999,0.06574893700446578,0.14108696546021024,66,65,67,59,66,68,64,61
1.28,-0.998516364129999,-0.9782991892924228,88.37325272619933,1,-1.0,-0.8999999999999999,0.06558952942565589,0.14201436116116528,67,66,66,64,74,58,63,68
1.288,-0.9985041302174573,-0.9778487654037535,88.51510385417075,1,-1.0,-0.8999999999999999,0.06672867013183821,0.13538710917237373,65,71,69,71,64,61,74,63
1.296,-0.9984898347067077,-0.9772696118081743,88.65695498214218,1,-1.0,-0.8999999999999999,0.06783572591349249,0.12894651970800486,72,71,65,60,67,69,66,71
1.304,-0.9984777648625709,-0.9767547932765901,88.65695498214218,1,-1.0,-0.8999999999999999,0.06768709731497737,0.1298112058435761,59,67,73,72,69,67,68,76
1.312,-0.99846490324482,-0.9761756060636021,88.7988061101136,1,-1.0,-0.8999999999999999,0.06879900019356365,0.1233424171123316,61,63,66,67,69,67,70,68
1.32,-0.9984541080082516,-0.9756607592276718,88.7988061101136,1,-1.0,-0.8999999999999999,0.06865477333074631,0.12418149498765985,66,68,74,66,66,73,62,69
1.328,-0.9984426803623339,-0.9750815419473626,88.94065723808502,1,-1.0,-0.8999999999999999,0.0697717361236944,0.11768326886792124,67,62,71,70,67,71,64,68
1.336,-0.9984312527164161,-0.9745023246670534,88.7988061101136,1,-1.0,-0.8999999999999999,0.06833289758328798,0.1260540921794817,66,64,66,74,78,64,63,75
1.344,-0.9984198250704983,-0.9739231073867443,88.94065723808502,1,-1.0,-0.8999999999999999,0.06944484007944733,0.11958507296254006,65,67,60,67,69,64,67,69
1.352,-0.9984103045076671,-0.9734082354021856,88.94065723808502,1,-1.0,-0.8999999999999999,0.06930071726030121,0.1204235455363254,65,69,68,72,64,65,68,66
1.36,-0.9984003109036274,-0.972828991604827,89.08250836605646,1,-1.0,-0.8999999999999999,0.07041787803611677,0.11392416759895352,67,73,66,65,63,71,69,67
1.368,-0.9983920650728889,-0.9723140976275119,89.08250836605646,1,-1.0,-0.8999999999999999,0.07027849864563618,0.11473504402338985,70,62,60,64,67,72,66,65
1.3760000000000001,-0.9983835055719823,-0.9717348308635384,89.2243594940279,1,-1.0,-0.8999999999999999,0.07140111751616965,0.10820391217811354,67,62,64,63,61,72,65,61
1.3840000000000001,-0.9983749460710757,-0.9711555640995649,89.08250836605647,1,-1.0,-0.8999999999999999,0.06996791015425896,0.116541974621168,63,71,69,64,66,61,62,72
1.3920000000000001,-0.9983663865701691,-0.9705762973355915,89.2243594940279,1,-1.0,-0.8999999999999999,0.07108545554566241,0.11004035908100837,66,66,69,62,61,67,74,69
1.4000000000000001,-0.9983594155220656,-0.9700613845215265,89.2243594940279,1,-1.0,-0.8999999999999999,0.07094650052376911,0.11084876662908139,65,63,69,66,68,64,64,70
1.408,-0.9983522901767571,-0.9694820983415133,89.36621062199933,1,-1.0,-0.8500000000000001,0.07718514407284927,0.07455380969916359,66,63,66,69,67,62,73,67
1.416,-0.9983451698983323,-0.9688384377231475,89.36621062199931,1,-1.0,-0.8500000000000001,0.07711574502707132,0.07495755698135276,70,62,69,69,67,68,70,63
1.424,-0.9983380496199076,-0.9681947771047816,89.36621062199931,1,-1.0,-0.8500000000000001,0.07704559038431961,0.07536570014854527,72,64,74,66,67,68,61,67
1.432,-0.9983323584738713,-0.9676154750594229,89.50806174997075,1,-1.0,-0.8500000000000001,0.07826159798164409,0.06829125471435281,66,67,70,66,63,71,65,71
1.44,-0.9983268317707942,-0.9669717987855452,89.50806174997075,1,-1.0,-0.8500000000000001,0.07819701332015175,0.0686669930441286,69,63,66,61,69,70,60,66
1.448,-0.9983213050677171,-0.9663281225116674,89.50806174997075,1,-1.0,-0.8500000000000001,0.07813171416367787,0.06904688813720994,64,68,66,70,66,65,63,60
1.456,-0.9983170481558367,-0.9657488081517546,89.64991287794216,1,-1.0,-0.8500000000000001,0.07935217806916092,0.0619465169530673,73,62,64,67,65,72,61,70
1.464,-0.9983131150619828,-0.9651051201677338,89.64991287794216,1,-1.0,-0.8500000000000001,0.07929264309738414,0.06229287737892954,66,65,70,63,66,65,63,70
1.472,-0.998309181968129,-0.9644614321837129,89.64991287794216,1,-1.0,-0.8500000000000001,0.07923243872597334,0.0626431322140002,64,65,69,63,64,67,74,64
1.48,-0.9983052488742752,-0.9638177441996921,89.64991287794216,1,-1.0,-0.8500000000000001,0.07917155360286955,0.06299734750188124,63,66,67,65,67,66,71,66
1.488,-0.9983013157804214,-0.9631740562156713,89.64991287794216,1,-1.0,-0.8500000000000001,0.0791099761179065,0.06335559078778207,70,68,70,71,65,70,74,70
1.496,-0.9982973826865675,-0.9625303682316505,89.64991287794216,1,-1.0,-0.8500000000000001,0.07904769439543474,0.06371793116143065,67,69,66,63,68,69,65,62
1.504,-0.9982945600349353,-0.9619510451080504,89.79176400591358,1,-1.0,-0.8500000000000001,0.0802709910087516,0.056601079951138944,68,74,62,71,64,64,73,69
1.512,-0.9982922205744124,-0.961307349359327,89.79176400591358,1,-1.0,-0.8500000000000001,0.08021473726939805,0.05692835094056492,63,58,71,65,67,73,68,63
1.52,-0.9982898811138894,-0.9606636536106037,89.79176400591358,1,-1.0,-0.8500000000000001,0.0801578293009581,0.05725942808053097,69,65,72,64,66,66,68,66
1.528,-0.9982875416533664,-0.9600199578618803,89.79176400591356,1,-1.0,-0.8500000000000001,0.08010025562509467,0.057594378149295355,61,66,70,67,66,64,61,64
1.536,-0.9982852021928434,-0.959376262113157,89.79176400591356,1,-1.0,-0.8500000000000001,0.0800420044934109,0.05793326949626021,65,67,65,66,62,64,64,66
1.544,-0.9982838138187607,-0.9587969337767903,89.933615133885,1,-1.0,-0.8500000000000001,0.08126904747208599,0.050794622815807156,66,64,67,70,66,59,67,68
1.552,-0.9982830680059082,-0.9581532342088526,89.93361513388498,1,-1.0,-0.8500000000000001,0.08121709213611973,0.05109688670800416,62,68,67,66,67,69,65,67
1.56,-0.9982823221930556,-0.9575095346409148,89.933615133885,1,-1.0,-0.8500000000000001,0.08116451481751928,0.05140276914848685,63,66,64,65,65,65,66,64
1.568,-0.9982823783076937,-0.9568014646431383,90.07546626185643,1,-1.0,-0.8500000000000001,0.08238683896574706,0.04429157551075025,65,67,69,63,68,67,64,64
1.576,-0.998283226147083,-0.9561577652014978,90.07546626185642,1,-1.0,-0.8500000000000001,0.08234068338733246,0.04456009778124926,70,66,69,71,66,69,71,69
1.584,-0.9982840739864722,-0.9555140657598572,90.07546626185643,1,-1.0,-0.8500000000000001,0.08229396479126312,0.044831895555689005,67,67,67,69,65,65,63,63
1.592,-0.9982849218258615,-0.9548703663182166,90.07546626185642,1,-1.0,-0.8500000000000001,0.08224667281335087,0.04510702913047204,65,68,70,67,63,75,65,60
1.6,-0.9982857696652507,-0.9542266668765761,90.0754662618564,1,-1.0,-0.8500000000000001,0.08219879683347414,0.04538556029096119,64,68,66,63,66,61,66,66
1.608,-0.9982875787958398,-0.9535185991877592,90.21731738982785,1,-1.0,-0.8500000000000001,0.08342647101816847,0.03824324140274359,69,71,67,65,64,64,66,68
1.616,-0.9982900202822742,-0.9528749038179265,90.21731738982784,1,-1.0,-0.8500000000000001,0.08338534649268867,0.038482494193724515,65,65,70,67,64,70,66,65
1.624,-0.9982924617687086,-0.9522312084480938,90.21731738982783,1,-1.0,-0.8500000000000001,0.08334370419992303,0.03872475923267116,71,66,66,64,69,69,64,68
1.6320000000000001,-0.9982949032551429,-0.9515875130782612,90.21731738982784,1,-1.0,-0.8500000000000001,0.08330153430026555,0.03897009376409066,63,68,65,66,65,74,66,68
1.6400000000000001,-0.9982973447415773,-0.9509438177084285,90.21731738982783,1,-1.0,-0.8500000000000001,0.08325882670321325,0.03921855649214989,69,65,65,64,63,66,61,70
1.6480000000000001,-0.9983009068770283,-0.9502357566686226,90.35916851779926,1,-1.0,-0.8500000000000001,0.08449238328794809,0.03204201518772343,70,65,71,69,66,67,68,65
1.6560000000000001,-0.9983044690124794,-0.9495276956288167,90.21731738982784,1,-1.0,-0.8500000000000001,0.0831720063982149,0.03972365655208554,68,61,64,60,68,68,64,72
1.6640000000000001,-0.9983069104989137,-0.948884000258984,90.21731738982783,1,-1.0,-0.8500000000000001,0.08312756637806365,0.0399821981091828,68,69,70,61,68,64,64,73
1.672,-0.9983093519853481,-0.9482403048891513,90.21731738982781,1,-1.0,-0.8500000000000001,0.08308254412710923,0.04024412694778734,71,65,68,65,59,69,65,70
1.68,-0.9983129141207991,-0.9475322438493454,90.35916851779925,1,-1.0,-0.8500000000000001,0.08431362667732369,0.03308197899275722,69,65,66,69,64,73,67,64
